Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4858530178,"Feb 27, 2021, 6:52:49 AM","Massa, Tagliacozzo, Capistrello, Petrella Liri, Tagliacozzo",Ride,"",21255,107.13,,,false,,focus evo cayo,activities/5182590919.fit.gz,,8.0,21255.0,16814.0,107134.1015625,13.899999618530273,6.371719837188721,1188.0,1171.0,694.2000122070312,1100.199951171875,16.700000762939453,0.018108146265149117,,,,0.0,,0.0,,,1767.0,,13.0,,,,,,,,,,,,,,0.0,,1.0,,1614405632.0,1.0,3.0399999618530273,3.0399999618530273,-0.3499999940395355,0.7799999713897705,1024.300048828125,0.5199999809265137,0.6000000238418579,73.0,0.0,1614404736.0,1614444928.0,0.5199999809265137,7781876.0,,0.0,,0.0,16093.0,0.0,302.1000061035156,,,,,,,,,,,""
4864175920,"Feb 28, 2021, 8:48:56 AM","Curva delle castagne, Croce di Cappelle",Walk,,8399,7.60,,,false,,,activities/4864175920.gpx,,,8399.0,7273.0,7600.7001953125,2.799999952316284,1.0450570583343506,324.7059020996094,325.60589599609375,775.2000122070312,1016.9000244140625,36.400001525878906,-0.011841014958918095,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,191.0,0.0,,1.0,,1614499200.0,1.0,4.070000171661377,2.569999933242798,-0.7799999713897705,0.7099999785423279,1029.0,1.75,2.5,64.0,0.0,1614491008.0,1614531328.0,0.5600000023841858,,,0.0,,0.05000000074505806,16093.0,1.0,304.70001220703125,,,,,,,,,,,media/c6c1764a-4eb9-4398-86b9-9c2dbf0708e8.jpg|media/8a5bde3e-5f08-4ccf-88df-c404330ee256.jpg|media/5bfbfe3d-b3ae-4df7-b502-bcaef47b637b.jpg|media/f9fd856e-7145-4e41-8516-937d1c0bda16.jpg
4875245163,"Mar 2, 2021, 5:48:03 AM",Covadonga,Virtual Ride,,4678,27.67,,,false,,focus evo cayo,activities/5200998091.fit.gz,,8.0,4678.0,4678.0,27670.80078125,18.200000762939453,5.9150919914245605,487.0,344.0,81.19999694824219,389.3999938964844,12.100000381469727,0.5196813941001892,,,,,,,,140.41256713867188,721.0,,,,656000.0,,,,,,,,143.0,4679.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/91724c2e-9079-475d-9d10-3e0ca644e7b5.jpg
4890495543,"Mar 4, 2021, 5:41:43 PM",Puerto de Ventana,Virtual Ride,,3849,11.13,,,false,,focus evo cayo,activities/5216907153.fit.gz,,8.0,3849.0,3849.0,11133.2998046875,12.100000381469727,2.892517566680908,501.0,8.0,454.20001220703125,947.0,11.399999618530273,4.426360607147217,,,,,,,,114.80431365966797,485.0,,,,441000.0,,,,,,,,116.0,3850.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/3e825df8-0bcb-4887-ad61-aa2d0dbcf363.jpg
4898135389,"Mar 6, 2021, 7:37:26 AM","""I sax spingevano a fondo come ciclisti gregari in fuga""",Ride,"",7006,51.20,,,false,,focus evo cayo,activities/4898135389.gpx,,8.0,7006.0,6328.0,51205.3984375,12.300000190734863,8.091876983642578,243.0546417236328,243.05499267578125,650.2999877929688,770.2999877929688,9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1615014016.0,2.0,4.75,4.75,4.739999771118164,1.0,1022.4000244140625,0.7599999904632568,1.0099999904632568,73.0,0.03269999846816063,1615008896.0,1615050240.0,0.7799999713897705,7781876.0,,0.10000000149011612,5.0,0.8500000238418579,16093.0,0.0,331.1000061035156,,,,,,,,,,,""
4908529017,"Mar 7, 2021, 4:04:52 PM",Puerto de Ventana,Virtual Ride,,4997,19.59,,,false,,focus evo cayo,activities/5235928066.fit.gz,,8.0,4997.0,4997.0,19594.19921875,13.399999618530273,3.9211926460266113,1140.0,8.0,454.20001220703125,1585.4000244140625,11.800000190734863,5.773137092590332,,,,,,,,195.1644287109375,1074.0,,,,977000.0,,,,,,,,198.0,4998.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/ad791cd2-ee48-468e-a8fb-3481acab3266.jpg
4916038567,"Mar 9, 2021, 6:05:53 AM",Cura Nuova - Potassa,Virtual Ride,,3173,29.59,,,false,,focus evo cayo,activities/5243879931.fit.gz,,8.0,3173.0,3173.0,29594.900390625,19.700000762939453,9.327103614807129,427.0,345.0,37.400001525878906,218.0,16.700000762939453,0.27639898657798767,,,,,,,,260.4635925292969,910.0,,,,828000.0,,,,,,,,267.0,3174.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/b6b753a5-fb64-487e-8571-54296fa79fed.jpg
4927390241,"Mar 11, 2021, 6:03:15 AM",Peajes - CEC 2020 ,Virtual Ride,,4171,33.49,,,false,,focus evo cayo,activities/5255842469.fit.gz,,8.0,4171.0,4171.0,33498.8984375,19.100000381469727,8.031383514404297,641.0,708.0,2131.60009765625,2553.60009765625,19.600000381469727,-0.19940952956676483,,,,,,,,215.73342895507812,990.0,,,,900000.0,,,,,,,,217.0,4172.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/7f6ad8c6-3078-4e35-bc73-6c10d0e18dda.jpg
4935312659,"Mar 12, 2021, 5:21:02 PM",SKODA Velotour Skyline – Beat Cima,Virtual Ride,,4197,40.35,158.0,63,false,,focus evo cayo,activities/5264214039.fit.gz,,8.0,4197.0,4197.0,40353.69921875,15.800000190734863,9.61489200592041,292.0,281.0,100.19999694824219,252.0,5.599999904632568,0.026763346046209335,,,,,,128.6356964111328,,221.53013610839844,1025.0,,,63.0,932000.0,,,,,,,,222.0,4198.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/16c24540-ce25-467d-ad0d-4a44f8e90e2b.jpg
4944073273,"Mar 14, 2021, 7:25:56 AM",Circonfucense Salviano,Ride,,11554,77.76,,,false,,focus evo cayo,activities/4944073273.gpx,,8.0,11554.0,10347.0,77761.3984375,14.300000190734863,7.51535701751709,439.2066650390625,439.2066650390625,662.0999755859375,894.7999877929688,10.399999618530273,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1615705216.0,2.0,4.210000038146973,2.690000057220459,2.4700000286102295,0.8799999952316284,1012.7000122070312,1.7799999713897705,2.9200000762939453,216.0,0.007400000002235174,1615699200.0,1615741952.0,0.03999999910593033,7781876.0,,0.029999999329447746,5.0,0.4399999976158142,16093.0,1.0,377.79998779296875,,,,,,,,,,,""
4955644947,"Mar 16, 2021, 7:24:11 AM",Rocca di Botte,Ride,grandine e neve al ritorno,16994,106.88,165.0,220,false,,focus evo cayo,activities/5285653189.fit.gz,,8.0,16994.0,14672.0,106882.5,14.100000381469727,7.284794330596924,1007.0,1026.0,693.5999755859375,1076.5999755859375,12.0,-0.01553107425570488,,,,0.0,,140.83070373535156,,,2369.0,,7.0,220.0,,,,,,,,,,,,,0.0,,1.0,,1615878016.0,1.0,2.0899999141693115,2.0899999141693115,-1.9700000286102295,0.75,1012.5,0.9700000286102295,1.409999966621399,53.0,0.0,1615871872.0,1615914880.0,0.10999999940395355,7781876.0,,0.0,,0.11999999731779099,16093.0,0.0,457.8999938964844,,,,,,,,,,,""
4966435332,"Mar 18, 2021, 9:08:21 AM",Lipno Lake,Virtual Ride,,5182,39.66,,,false,,focus evo cayo,activities/5296916167.fit.gz,,8.0,5182.0,5098.0,39666.6015625,19.700000762939453,7.780816078186035,563.0,579.0,820.0,1028.199951171875,17.299999237060547,-0.04134460911154747,,,,,,,,179.06512451171875,1006.0,,,,915000.0,,,,,,,,180.0,5183.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/ff745452-6eba-42f1-8dec-d07c70e1d7d2.jpg
4971704276,"Mar 19, 2021, 9:40:42 AM",Salviano,Walk,,4805,6.26,,,false,,,activities/4971704276.gpx,,,4805.0,4725.0,6267.2001953125,3.299999952316284,1.326391577720642,147.7651824951172,148.16517639160156,787.4000244140625,938.4000244140625,48.0,-0.00638243556022644,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1616144384.0,2.0,3.119999885559082,3.119999885559082,-0.5,0.7699999809265137,1013.7000122070312,1.2599999904632568,1.559999942779541,75.0,0.0,1616130688.0,1616174336.0,0.20000000298023224,,,0.0,,0.5799999833106995,16093.0,2.0,424.3999938964844,,,,,,,,,,,""
4973222235,"Mar 19, 2021, 2:29:10 PM",TdS 2021 - Acquarossa ,Virtual Ride,,6190,31.93,156.0,58,false,,focus evo cayo,activities/5304006435.fit.gz,,8.0,6190.0,6029.0,31938.900390625,13.0,5.297545433044434,1137.0,56.0,305.20001220703125,1386.0,11.800000190734863,3.3839612007141113,,,,,,134.49932861328125,,195.02735900878906,1289.0,,,58.0,1172000.0,,,,,,,,196.0,6191.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/6b4ada80-0d34-4ff6-b662-dc91232d88a6.jpg
4983774472,"Mar 21, 2021, 9:35:50 AM",giro del 27 ,Ride,con Giulio,7060,37.40,147.0,33,false,,focus evo cayo,activities/5315048570.fit.gz,,8.0,7060.0,6216.0,37400.0,11.199999809265137,6.016730785369873,199.0,194.0,830.0,877.7999877929688,9.600000381469727,0.01604278013110161,,,,0.0,,121.37709045410156,,,681.0,,10.0,33.0,,,,,,,,,,,,,0.0,,1.0,,1616317184.0,2.0,2.4000000953674316,-0.7099999785423279,-0.7699999809265137,0.800000011920929,1011.0,3.119999885559082,5.389999866485596,65.0,0.0,1616303360.0,1616347264.0,0.25999999046325684,7781876.0,,0.0,,0.8100000023841858,16093.0,2.0,448.20001220703125,,,,,,,,,,,""
4997908221,"Mar 23, 2021, 5:30:12 PM",TdS 2021 - Frauenfeld,Virtual Ride,,4711,44.86,,,false,,focus evo cayo,activities/5329844597.fit.gz,,8.0,4711.0,4640.0,44868.8984375,12.600000381469727,9.670022010803223,235.0,235.0,430.20001220703125,451.3999938964844,7.300000190734863,-0.0004457430331967771,,,,,,,,206.62930297851562,1057.0,,,,961000.0,,,,,,,,207.0,4712.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/c666f7cc-2e2d-4737-924b-d94e92df8a97.jpg
5009802080,"Mar 25, 2021, 5:34:29 PM",TdS 2019 - Schallenberg,Virtual Ride,,5589,36.75,150.0,59,false,,focus evo cayo,activities/5342313460.fit.gz,,8.0,5589.0,5589.0,36758.30078125,18.5,6.576900959014893,439.0,817.0,554.0,1053.5999755859375,11.5,-1.0288832187652588,,,,,,130.3495635986328,,119.16520690917969,734.0,,,59.0,668000.0,,,,,,,,123.0,5590.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/b2ff87b5-9243-4e06-addb-0025542e2317.jpg
5050864951,"Mar 28, 2021, 6:25:11 AM",Giro del 27 x 2 ,Ride,caduto al  ritorno,54601,105.51,169.0,192,false,,focus evo cayo,activities/5385408856.fit.gz,,8.0,54601.0,14895.0,105514.796875,12.0,7.083907127380371,564.0,569.0,631.5999755859375,722.2000122070312,9.0,-0.010045983828604221,,,,0.0,,137.01486206054688,,,2178.0,,13.0,192.0,,,,,,,,,,,,,0.0,,1.0,,1616911232.0,1.0,4.039999961853027,4.039999961853027,1.899999976158142,0.8600000143051147,1031.9000244140625,0.5400000214576721,0.5899999737739563,113.0,0.0,1616907392.0,1616952448.0,0.5,7781876.0,,0.0,,0.0,16093.0,0.0,350.8999938964844,,,,,,,,,,,""
5056308079,"Apr 2, 2021, 3:21:23 PM",TdS 2021 - Leukerbad,Virtual Ride,,1890,8.10,159.0,35,false,,focus evo cayo,activities/5391115816.fit.gz,,8.0,1890.0,1890.0,8108.60009765625,14.600000381469727,4.29026460647583,366.0,27.0,623.5999755859375,966.4000244140625,17.399999618530273,4.178279876708984,,,,,,131.29405212402344,,191.44744873046875,398.0,,,35.0,362000.0,,,,,,,,193.0,1891.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/deae1e48-917a-4bc4-a62b-62fe299306d9.jpg
5056996286,"Apr 2, 2021, 3:54:40 PM",TdS 2021 - Leukerbad,Virtual Ride,,6244,26.61,155.0,59,false,,focus evo cayo,activities/5391835733.fit.gz,,8.0,6244.0,5516.0,26618.599609375,20.100000381469727,4.825706958770752,1181.0,452.0,623.5999755859375,1474.800048828125,40.0,2.7394378185272217,,,,,,136.65774536132812,,202.6346435546875,1228.0,,,59.0,1117000.0,,,,,,,,198.0,6245.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/1f3d38af-3730-49f6-98b2-989faa1e146b.jpg
5059553475,"Apr 3, 2021, 7:36:42 AM",Passeggiata in pineta,Walk,,5074,7.03,,,false,,,activities/5059553475.gpx,,,5074.0,4964.0,7031.89990234375,8.100000381469727,1.4165793657302856,71.8730697631836,68.6730728149414,701.0999755859375,748.4000244140625,15.300000190734863,0.045506905764341354,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1617433216.0,1.0,9.569999694824219,9.569999694824219,6.090000152587891,0.7900000214576721,1012.2000122070312,0.949999988079071,1.409999966621399,239.0,0.0,1617425152.0,1617471360.0,0.7300000190734863,,,0.0,,0.07999999821186066,16093.0,1.0,367.20001220703125,,,,,,,,,,,""
5066229404,"Apr 4, 2021, 7:42:34 AM",In pineta con Silvia,Walk,,8421,10.84,,,false,,,activities/5066229404.gpx,,,8421.0,7738.0,10844.5,4.5,1.4014602899551392,106.39984893798828,103.59984588623047,697.9000244140625,748.4000244140625,21.100000381469727,0.02581954002380371,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1617519616.0,2.0,4.460000038146973,2.6500000953674316,3.380000114440918,0.9300000071525574,1015.4000244140625,2.0899999141693115,3.690000057220459,67.0,0.014499999582767487,1617511552.0,1617557760.0,0.7599999904632568,,,0.05000000074505806,5.0,0.800000011920929,16093.0,1.0,393.20001220703125,,,,,,,,,,,""
5072732379,"Apr 5, 2021, 9:30:35 AM",In pineta,Walk,,5485,7.68,,,false,,,activities/5072732379.gpx,,,5485.0,5463.0,7684.7998046875,4.699999809265137,1.4066996574401855,64.28758239746094,55.48758316040039,691.2000122070312,748.4000244140625,8.100000381469727,0.11451176553964615,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1617613184.0,1.0,6.960000038146973,6.960000038146973,1.899999976158142,0.699999988079071,1015.2000122070312,0.7200000286102295,0.8899999856948853,66.0,0.0,1617597824.0,1617644160.0,0.800000011920929,,,0.0,,0.10999999940395355,15049.0,4.0,377.20001220703125,,,,,,,,,,,""
5075084216,"Apr 5, 2021, 4:48:11 PM",La Lancha (South),Virtual Ride,,2222,15.24,,,false,,focus evo cayo,activities/5410841746.fit.gz,,8.0,2222.0,2004.0,15248.599609375,18.899999618530273,7.609081745147705,295.0,255.0,1255.199951171875,1482.0,11.800000190734863,0.2623191773891449,,,,,,,,201.88397216796875,444.0,,,,404000.0,,,,,,,,194.0,2223.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/5a6422e7-cfbf-487c-91a8-fc923747ac16.jpg
5085872292,"Apr 7, 2021, 4:27:17 PM",Alto de La Colladona,Virtual Ride,,2348,9.89,165.0,37,false,,focus evo cayo,activities/5422110377.fit.gz,,8.0,2348.0,2289.0,9898.900390625,10.0,4.324552059173584,517.0,5.0,326.79998779296875,844.0,12.0,5.176332950592041,,,,,,124.64507293701172,,201.68533325195312,508.0,,,37.0,462000.0,,,,,,,,200.0,2349.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/ee90dc87-2157-4e44-959c-350f3ca6f251.jpg
5097240726,"Apr 9, 2021, 4:48:14 PM",San Cipriano - Comillas,Virtual Ride,,92,1.31,,,false,,focus evo cayo,activities/5433970506.fit.gz,,8.0,92.0,92.0,1316.199951171875,18.0,14.30652141571045,0.0,82.0,189.1999969482422,271.0,-3.4000000953674316,-6.214860916137695,,,,,,,,181.022216796875,17.0,,,,16000.0,,,,,,,,150.0,93.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/93f19153-46e5-4b97-92bf-dac36e65e9e3.jpg
5097514711,"Apr 9, 2021, 4:51:06 PM",San Cipriano - Comillas,Virtual Ride,,2387,21.69,167.0,62,false,,focus evo cayo,activities/5434255448.fit.gz,,8.0,2387.0,2387.0,21690.19921875,19.5,9.086803436279297,276.0,522.0,25.600000381469727,303.0,10.100000381469727,-1.1313865184783936,,,,,,144.32383728027344,,205.320068359375,540.0,,,62.0,491000.0,,,,,,,,205.0,2388.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/167c14d7-3937-41a4-9dda-79e778ef7280.jpg
5106297896,"Apr 11, 2021, 7:34:30 AM",Canon de Anisclo,Virtual Ride,,5343,33.14,,,false,,focus evo cayo,activities/5443468329.fit.gz,,8.0,5343.0,5343.0,33145.8984375,16.100000381469727,6.203612327575684,995.0,165.0,535.5999755859375,1371.0,14.699999809265137,2.502873659133911,,,,,,,,219.3094940185547,1291.0,,,,1174000.0,,,,,,,,227.0,5344.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/31c0799a-0980-4763-b171-ed3889bf21fd.jpg
5120421243,"Apr 13, 2021, 4:27:27 PM",San Salvatore,Virtual Ride,,276,1.24,,,false,,focus evo cayo,activities/5458276146.fit.gz,,8.0,276.0,177.0,1243.199951171875,8.699999809265137,7.023728847503662,13.0,0.0,43.0,55.599998474121094,3.5,1.0135135650634766,,,,,,,,150.4124298095703,28.0,,,,26000.0,,,,,,,,130.0,277.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/d5a7d1fe-3887-419c-876b-0f5acb9cd113.jpg
5126996383,"Apr 14, 2021, 4:50:27 PM",San Salvatore,Virtual Ride,,4118,27.85,145.0,22,false,,focus evo cayo,activities/5465126808.fit.gz,,8.0,4118.0,4118.0,27856.5,17.5,6.764570236206055,775.0,194.0,43.0,624.2000122070312,9.899999618530273,2.08640718460083,,,,,,118.77416229248047,,227.56993103027344,1032.0,,,22.0,939000.0,,,,,,,,234.0,4119.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/a5158052-81a2-4e39-a13d-a20766a15d77.jpg
5132482651,"Apr 15, 2021, 5:01:28 PM",Peschici_Rodi Garganico_Ischitella,Virtual Ride,,1407,8.98,,,false,,focus evo cayo,activities/5470832059.fit.gz,,8.0,1407.0,963.0,8988.099609375,18.200000762939453,9.333436965942383,134.0,156.0,6.0,79.19999694824219,7.199999809265137,-0.24699324369430542,,,,,,,,260.9013366699219,276.0,,,,251000.0,,,,,,,,253.0,1408.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/8d1eb4a1-5d48-4ccf-a82c-5e1e1ac0e446.jpg
5134803963,"Apr 16, 2021, 4:58:13 AM",Peschici_Rodi Garganico_Ischitella,Virtual Ride,,3336,25.45,148.0,25,false,,focus evo cayo,activities/5473226959.fit.gz,,8.0,3336.0,3336.0,25456.599609375,17.700000762939453,7.630875110626221,483.0,218.0,3.0,296.0,9.0,1.038630485534668,,,,,,123.43075561523438,,233.53207397460938,858.0,,,25.0,780000.0,,,,,,,,270.0,3337.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/bfe2d659-5fee-4967-92e3-a96512278000.jpg
5139796021,"Apr 17, 2021, 5:06:59 AM",Bivio Faniello dir A&gt;B,Virtual Ride,,4424,40.60,148.0,34,false,,focus evo cayo,activities/5478437632.fit.gz,,8.0,4424.0,4424.0,40600.5,16.5,9.177328109741211,527.0,526.0,471.0,764.7999877929688,8.600000381469727,0.003940838389098644,,,,,,119.37522888183594,,239.19439697265625,1166.0,,,34.0,1060000.0,,,,,,,,249.0,4425.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/8909ed2e-9757-49dc-8039-4ee0fa94a636.jpg
5140167684,"Apr 17, 2021, 7:25:39 AM",In pineta,Walk,,3411,4.90,,,false,,,activities/5140167684.gpx,,,3411.0,3411.0,4902.89990234375,5.300000190734863,1.4373791217803955,58.34416961669922,57.34416961669922,739.7999877929688,748.4000244140625,6.099999904632568,0.020396092906594276,,,,,,,,,403.6143798828125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1618642816.0,3.0,3.690000057220459,2.490000009536743,-1.8700000047683716,0.6700000166893005,1013.7000122070312,1.4700000286102295,2.4800000190734863,66.0,0.0,1618633344.0,1618681856.0,0.17000000178813934,,,0.0,,0.8899999856948853,16093.0,1.0,379.20001220703125,,,,,,,,,,,""
5146700566,"Apr 18, 2021, 7:46:26 AM",Morning walk,Walk,,5124,7.20,,,false,,,activities/5146700566.gpx,,,5124.0,5086.0,7205.5,3.4000000953674316,1.4167321920394897,82.6592788696289,78.95927429199219,723.2000122070312,754.9000244140625,10.0,0.051349662244319916,,,,,,,,,593.1680297851562,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1618729216.0,3.0,5.139999866485596,5.139999866485596,2.880000114440918,0.8500000238418579,1014.0999755859375,0.9599999785423279,1.3600000143051147,149.0,0.009999999776482582,1618719744.0,1618768384.0,0.20000000298023224,,,0.029999999329447746,5.0,0.9900000095367432,16093.0,1.0,430.29998779296875,,,,,,,,,,,""
5147136753,"Apr 18, 2021, 9:57:25 AM",Warm Up - Francorchamp - Sprimont,Virtual Ride,,148,0,,,false,,focus evo cayo,activities/5486080074.fit.gz,,8.0,148.0,148.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,137.020263671875,22.0,,,,20000.0,,,,,,,,123.0,149.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,""
5147706049,"Apr 18, 2021, 10:00:00 AM",Francorchamp - Sprimont,Virtual Ride,,3452,39.49,169.0,82,false,,focus evo cayo,activities/5486692182.fit.gz,,8.0,3452.0,3452.0,39498.30078125,20.100000381469727,11.44214916229248,773.5814208984375,1045.0,130.6999969482422,563.2000122070312,18.200000762939453,-0.5342001914978027,,,,,,141.6746826171875,,430.37921142578125,1635.0,,,82.0,1487000.0,,,,,,,,441.0,3453.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/05525a43-0983-4ecf-bdc3-87bf3196be37.jpg
5167160302,"Apr 21, 2021, 3:48:55 PM",Warm Up - IRONMAN 70.3 Melbourne 20km,Virtual Ride,,660,0,,,false,,focus evo cayo,activities/5506943329.fit.gz,,8.0,660.0,660.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,93.21514892578125,67.0,,,,61000.0,,,,,,,,145.0,661.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,""
5167372914,"Apr 21, 2021, 4:00:00 PM",IRONMAN 70.3 Melbourne 20km,Virtual Ride,,1832,19.99,155.0,24,false,,focus evo cayo,activities/5507161475.fit.gz,,8.0,1832.0,1832.0,19997.900390625,14.199999809265137,10.915884017944336,105.0,97.0,2.200000047683716,26.399999618530273,4.0,0.04000420123338699,,,,,,125.64683532714844,,297.10589599609375,599.0,,,24.0,545000.0,,,,,,,,302.0,1833.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/308daab2-dd30-47cc-8b67-0db612ef9593.jpg
5168030369,"Apr 21, 2021, 5:03:05 PM",Kronplatz / Plan de Corones (Olang/Valdaora),Virtual Ride,,3087,8.28,147.0,29,false,,focus evo cayo,activities/5507838047.fit.gz,,8.0,3087.0,3072.0,8288.5,11.199999809265137,2.6980793476104736,553.0,7.0,1082.800048828125,1629.4000244140625,28.600000381469727,6.594679355621338,,,,,,134.71937561035156,,148.8631134033203,502.0,,,29.0,457000.0,,,,,,,,154.0,3088.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/e70d16e7-6cbb-4d5f-add7-121bf2b77ff4.jpg
5181105874,"Apr 24, 2021, 4:48:19 AM",Marcialonga (Predazzo),Virtual Ride,,5202,27.79,158.0,44,false,,focus evo cayo,activities/5521400333.fit.gz,,8.0,5202.0,5068.0,27793.0,20.100000381469727,5.484017372131348,1039.0,521.0,1025.4000244140625,1921.199951171875,16.5,1.8652178049087524,,,,,,124.08879089355469,,208.20718383789062,1162.0,,,44.0,1057000.0,,,,,,,,218.0,5203.0,,,0.0,,1.0,,,,,,,,,,,,,,,,7781876.0,,,,,,,,,,,,,,,,,,media/d54ae3f3-a6d6-4906-ba56-9236dd6eddaf.jpg
